Station,Date/Time  ,DATE,TIME,Temp ,SpCond ,DO Conc ,pH
G381,7/17/2012 11:01,7/17/2012,11:01,28.63,0.688,11.42,8.77
G381,7/17/2012 11:16,7/17/2012,11:16,29.01,0.703,13.78,8.9
G381,7/17/2012 11:31,7/17/2012,11:31,29.04,0.681,14.59,8.94
G381,7/17/2012 11:46,7/17/2012,11:46,29.07,0.692,15.43,8.98
G381,7/17/2012 12:01,7/17/2012,12:01,29.32,0.685,15.28,9.11
G381,7/17/2012 12:16,7/17/2012,12:16,29.5,0.68,17.01,9.21
G381,7/17/2012 12:31,7/17/2012,12:31,30,0.659,18.22,9.33
G381,7/17/2012 12:46,7/17/2012,12:46,30.7,0.691,19.38,9.44
G381,7/17/2012 13:01,7/17/2012,1:01,31.48,0.695,18.83,9.52
G381,7/17/2012 13:16,7/17/2012,1:16,32.24,0.707,19.55,9.6
G381,7/17/2012 13:31,7/17/2012,1:31,32.69,0.701,19.92,9.67
G381,7/17/2012 13:46,7/17/2012,1:46,33.17,0.716,19.73,9.74
G381,7/17/2012 14:01,7/17/2012,2:01,33.81,0.72,20,9.81
G381,7/17/2012 14:16,7/17/2012,2:16,34.37,0.715,20.13,9.85
G381,7/17/2012 14:31,7/17/2012,2:31,34.89,0.736,19.87,9.89
G381,7/17/2012 14:46,7/17/2012,2:46,35.3,0.765,20.62,9.95
G381,7/17/2012 15:01,7/17/2012,3:01,35.44,0.77,20.45,9.96
G381,7/17/2012 15:16,7/17/2012,3:16,35.72,0.779,18.74,10
G381,7/17/2012 15:31,7/17/2012,3:31,35.74,0.785,19.57,10.03
G381,7/17/2012 15:46,7/17/2012,3:46,35.59,0.792,20.06,10.08
G381,7/17/2012 16:01,7/17/2012,4:01,35.6,0.797,19.83,10.09
G381,7/17/2012 16:16,7/17/2012,4:16,34.98,0.794,19.17,10.13
G381,7/17/2012 16:31,7/17/2012,4:31,34.06,0.785,18.93,10.12
G381,7/17/2012 16:46,7/17/2012,4:46,32.68,0.724,17.41,10.01
G381,7/17/2012 17:01,7/17/2012,5:01,31.71,0.684,16.02,9.94
G381,7/17/2012 17:16,7/17/2012,5:16,30.99,0.653,14.26,9.9
G381,7/17/2012 17:31,7/17/2012,5:31,30.61,0.63,12.79,9.83
G381,7/17/2012 17:46,7/17/2012,5:46,30.44,0.627,11.93,9.79
G381,7/17/2012 18:01,7/17/2012,6:01,30.2,0.62,11.24,9.74
G381,7/17/2012 18:16,7/17/2012,6:16,30.08,0.614,10.67,9.7
G381,7/17/2012 18:31,7/17/2012,6:31,29.96,0.612,10.2,9.66
G381,7/17/2012 18:46,7/17/2012,6:46,29.87,0.61,9.93,9.63
G381,7/17/2012 19:01,7/17/2012,7:01,29.78,0.609,9.77,9.6
G381,7/17/2012 19:16,7/17/2012,7:16,29.71,0.609,9.73,9.57
G381,7/17/2012 19:31,7/17/2012,7:31,29.62,0.61,9.68,9.53
G381,7/17/2012 19:46,7/17/2012,7:46,29.49,0.612,9.55,9.48
G381,7/17/2012 20:01,7/17/2012,8:01,29.33,0.614,9.38,9.41
G381,7/17/2012 20:16,7/17/2012,8:16,29.2,0.616,9.14,9.35
G381,7/17/2012 20:31,7/17/2012,8:31,29.07,0.618,8.77,9.29
G381,7/17/2012 20:46,7/17/2012,8:46,28.94,0.621,8.39,9.23
G381,7/17/2012 21:01,7/17/2012,9:01,28.81,0.624,7.98,9.17
G381,7/17/2012 21:16,7/17/2012,9:16,28.7,0.628,7.46,9.1
G381,7/17/2012 21:31,7/17/2012,9:31,28.58,0.633,6.9,9.02
G381,7/17/2012 21:46,7/17/2012,9:46,28.46,0.639,6.28,8.93
G381,7/17/2012 22:01,7/17/2012,10:01,28.35,0.645,5.65,8.82
G381,7/17/2012 22:16,7/17/2012,10:16,28.2,0.652,4.94,8.74
G381,7/17/2012 22:31,7/17/2012,10:31,28.08,0.658,4.26,8.27
G381,7/17/2012 22:46,7/17/2012,10:46,27.95,0.665,3.61,8.38
G381,7/17/2012 23:01,7/17/2012,11:01,27.84,0.67,2.91,8.31
G381,7/17/2012 23:16,7/17/2012,11:16,27.74,0.675,2.34,8.33
G381,7/17/2012 23:31,7/17/2012,11:31,27.63,0.682,1.77,8.29
G381,7/17/2012 23:46,7/17/2012,11:46,27.52,0.688,1.31,8.23
G381,7/18/2012 0:01,7/18/2012,12:01,27.42,0.693,0.95,8.19
G381,7/18/2012 0:16,7/18/2012,12:16,27.33,0.698,0.65,8.15
G381,7/18/2012 0:31,7/18/2012,12:31,27.24,0.702,0.55,8.11
G381,7/18/2012 0:46,7/18/2012,12:46,27.15,0.704,0.49,8.09
G381,7/18/2012 1:01,7/18/2012,1:01,27.06,0.706,0.48,8.06
G381,7/18/2012 1:16,7/18/2012,1:16,26.99,0.706,0.5,8.04
G381,7/18/2012 1:31,7/18/2012,1:31,26.97,0.705,0.48,8.01
G381,7/18/2012 1:46,7/18/2012,1:46,26.92,0.704,0.55,7.98
G381,7/18/2012 2:01,7/18/2012,2:01,26.91,0.702,0.53,7.96
G381,7/18/2012 2:16,7/18/2012,2:16,26.87,0.699,0.93,7.96
G381,7/18/2012 2:31,7/18/2012,2:31,26.87,0.697,1.25,7.95
G381,7/18/2012 2:46,7/18/2012,2:46,26.88,0.694,1.37,7.93
G381,7/18/2012 3:01,7/18/2012,3:01,26.89,0.693,1.41,7.91
G381,7/18/2012 3:16,7/18/2012,3:16,26.9,0.691,1.37,7.89
G381,7/18/2012 3:31,7/18/2012,3:31,26.91,0.691,1.18,7.88
G381,7/18/2012 3:46,7/18/2012,3:46,26.92,0.691,0.97,7.88
G381,7/18/2012 4:01,7/18/2012,4:01,26.92,0.692,0.98,7.88
G381,7/18/2012 4:16,7/18/2012,4:16,26.92,0.693,0.82,7.86
G381,7/18/2012 4:31,7/18/2012,4:31,26.91,0.695,0.74,7.86
G381,7/18/2012 4:46,7/18/2012,4:46,26.91,0.697,0.62,7.86
G381,7/18/2012 5:01,7/18/2012,5:01,26.91,0.699,0.54,7.85
G381,7/18/2012 5:16,7/18/2012,5:16,26.9,0.701,0.49,7.84
G381,7/18/2012 5:31,7/18/2012,5:31,26.88,0.703,0.42,7.83
G381,7/18/2012 5:46,7/18/2012,5:46,26.88,0.705,0.36,7.82
G381,7/18/2012 6:01,7/18/2012,6:01,26.87,0.708,0.29,7.82
G381,7/18/2012 6:16,7/18/2012,6:16,26.85,0.71,0.28,7.8
G381,7/18/2012 6:31,7/18/2012,6:31,26.83,0.712,0.28,7.83
G381,7/18/2012 6:46,7/18/2012,6:46,26.81,0.714,0.28,7.83
G381,7/18/2012 7:01,7/18/2012,7:01,26.8,0.716,0.25,7.82
G381,7/18/2012 7:16,7/18/2012,7:16,26.8,0.718,0.27,7.82
G381,7/18/2012 7:31,7/18/2012,7:31,26.79,0.72,0.25,7.81
G381,7/18/2012 7:46,7/18/2012,7:46,26.8,0.722,0.28,7.77
G381,7/18/2012 8:01,7/18/2012,8:01,26.81,0.723,0.45,7.78
G381,7/18/2012 8:16,7/18/2012,8:16,26.83,0.725,0.6,7.75
G381,7/18/2012 8:31,7/18/2012,8:31,26.86,0.726,0.85,7.74
G381,7/18/2012 8:46,7/18/2012,8:46,26.9,0.727,1.11,7.72
G381,7/18/2012 9:01,7/18/2012,9:01,26.95,0.728,1.36,7.72
G381,7/18/2012 9:16,7/18/2012,9:16,27.04,0.729,1.55,7.71
G381,7/18/2012 9:31,7/18/2012,9:31,27.2,0.728,2.22,7.73
G381,7/18/2012 9:46,7/18/2012,9:46,27.41,0.669,3.8,7.78
G381,7/18/2012 10:01,7/18/2012,10:01,27.56,0.728,5.38,7.77
G381,7/18/2012 10:16,7/18/2012,10:16,27.67,0.726,5.56,7.79
G381,7/18/2012 10:31,7/18/2012,10:31,27.97,0.726,6.98,7.87
G381,7/18/2012 10:46,7/18/2012,10:46,28.19,0.724,7.82,7.94
G381,7/18/2012 11:01,7/18/2012,11:01,28.31,0.724,8.45,7.97
G381,7/18/2012 11:16,7/18/2012,11:16,28.53,0.723,9.11,8.01
G381,7/18/2012 11:31,7/18/2012,11:31,28.67,0.722,9.46,8.06
G381,7/18/2012 11:46,7/18/2012,11:46,28.84,0.722,10.27,8.11
G381,7/18/2012 12:01,7/18/2012,12:01,29,0.721,11.94,8.21
G381,7/18/2012 12:16,7/18/2012,12:16,29.45,0.718,12.22,8.33
G381,7/18/2012 12:31,7/18/2012,12:31,29.77,0.717,13.57,8.42
G381,7/18/2012 12:46,7/18/2012,12:46,30.11,0.717,14.82,8.49
G381,7/18/2012 13:01,7/18/2012,1:01,30.69,0.716,16.58,8.63
G381,7/18/2012 13:16,7/18/2012,1:16,30.82,0.715,16.67,8.65
G381,7/18/2012 13:31,7/18/2012,1:31,31.09,0.715,17.72,8.65
G381,7/18/2012 13:46,7/18/2012,1:46,31.45,0.712,18.61,8.71
G381,7/18/2012 14:01,7/18/2012,2:01,31.69,0.709,18.68,8.67
G381,7/18/2012 14:16,7/18/2012,2:16,32.23,0.7,20.08,8.81
G381,7/18/2012 14:31,7/18/2012,2:31,31.99,0.698,20.03,8.84
G381,7/18/2012 14:46,7/18/2012,2:46,32.56,0.692,19.87,8.9
G381,7/18/2012 15:01,7/18/2012,3:01,32.93,0.69,20.54,8.92
G381,7/18/2012 15:16,7/18/2012,3:16,33.29,0.688,20.41,8.98
G381,7/18/2012 15:31,7/18/2012,3:31,33.5,0.687,21.9,8.98
G381,7/18/2012 15:46,7/18/2012,3:46,33.72,0.683,22.1,9.03
G381,7/18/2012 16:01,7/18/2012,4:01,33.91,0.681,23.9,9.09
G381,7/18/2012 16:16,7/18/2012,4:16,33.96,0.677,23.68,9.11
G381,7/18/2012 16:31,7/18/2012,4:31,34.21,0.678,24.57,9.13
G381,7/18/2012 16:46,7/18/2012,4:46,34.18,0.679,24.98,9.12
G381,7/18/2012 17:01,7/18/2012,5:01,34.15,0.678,24.72,9.09
G381,7/18/2012 17:16,7/18/2012,5:16,34.06,0.68,24.9,9.06
G381,7/18/2012 17:31,7/18/2012,5:31,34.05,0.682,24.11,9.02
G381,7/18/2012 17:46,7/18/2012,5:46,33.78,0.686,24.99,9
G381,7/18/2012 18:01,7/18/2012,6:01,33.6,0.689,24.13,8.95
G381,7/18/2012 18:16,7/18/2012,6:16,33.39,0.692,23.86,8.91
G381,7/18/2012 18:31,7/18/2012,6:31,33.15,0.695,23.42,8.86
G381,7/18/2012 18:46,7/18/2012,6:46,32.87,0.697,23.04,8.8
G381,7/18/2012 19:01,7/18/2012,7:01,32.59,0.699,22.35,8.75
G381,7/18/2012 19:16,7/18/2012,7:16,32.38,0.701,21.98,8.7
G381,7/18/2012 19:31,7/18/2012,7:31,32.13,0.704,21.3,8.65
G381,7/18/2012 19:46,7/18/2012,7:46,31.92,0.706,20.81,8.6
G381,7/18/2012 20:01,7/18/2012,8:01,31.7,0.709,20.08,8.54
G381,7/18/2012 20:16,7/18/2012,8:16,31.49,0.713,19.48,8.49
G381,7/18/2012 20:31,7/18/2012,8:31,31.29,0.717,18.69,8.43
G381,7/18/2012 20:46,7/18/2012,8:46,31.08,0.722,17.81,8.36
G381,7/18/2012 21:01,7/18/2012,9:01,30.89,0.728,16.89,8.3
G381,7/18/2012 21:16,7/18/2012,9:16,30.71,0.734,16.26,8.24
G381,7/18/2012 21:31,7/18/2012,9:31,30.55,0.738,15.45,8.21
G381,7/18/2012 21:46,7/18/2012,9:46,30.42,0.742,14.83,8.16
G381,7/18/2012 22:01,7/18/2012,10:01,30.3,0.747,14.06,8.13
G381,7/18/2012 22:16,7/18/2012,10:16,30.18,0.75,13.4,8.09
G381,7/18/2012 22:31,7/18/2012,10:31,30.07,0.756,13.03,8.06
G381,7/18/2012 22:46,7/18/2012,10:46,29.99,0.761,12.33,8.01
G381,7/18/2012 23:01,7/18/2012,11:01,29.91,0.767,11.55,7.97
G381,7/18/2012 23:16,7/18/2012,11:16,29.84,0.772,10.97,7.95
G381,7/18/2012 23:31,7/18/2012,11:31,29.76,0.777,10.5,7.91
G381,7/18/2012 23:46,7/18/2012,11:46,29.67,0.785,10.04,7.88
G381,7/19/2012 0:01,7/19/2012,12:01,29.62,0.79,9.55,7.85
G381,7/19/2012 0:16,7/19/2012,12:16,29.57,0.794,9.09,7.82
G381,7/19/2012 0:31,7/19/2012,12:31,29.53,0.799,8.53,7.79
G381,7/19/2012 0:46,7/19/2012,12:46,29.49,0.805,8.05,7.76
G381,7/19/2012 1:01,7/19/2012,1:01,29.44,0.811,7.59,7.74
G381,7/19/2012 1:16,7/19/2012,1:16,29.41,0.815,7.12,7.71
G381,7/19/2012 1:31,7/19/2012,1:31,29.38,0.82,6.81,7.69
G381,7/19/2012 1:46,7/19/2012,1:46,29.36,0.824,6.3,7.67
G381,7/19/2012 2:01,7/19/2012,2:01,29.35,0.828,5.93,7.66
G381,7/19/2012 2:16,7/19/2012,2:16,29.33,0.831,5.86,7.64
G381,7/19/2012 2:31,7/19/2012,2:31,29.31,0.835,5.74,7.63
G381,7/19/2012 2:46,7/19/2012,2:46,29.3,0.838,5.37,7.61
G381,7/19/2012 3:01,7/19/2012,3:01,29.28,0.84,5.17,7.61
G381,7/19/2012 3:16,7/19/2012,3:16,29.25,0.842,4.84,7.59
G381,7/19/2012 3:31,7/19/2012,3:31,29.22,0.844,4.54,7.58
G381,7/19/2012 3:46,7/19/2012,3:46,29.19,0.846,4.24,7.54
G381,7/19/2012 4:01,7/19/2012,4:01,29.17,0.849,3.41,7.51
G381,7/19/2012 4:16,7/19/2012,4:16,29.11,0.851,3.64,7.52
G381,7/19/2012 4:31,7/19/2012,4:31,29.06,0.853,3.48,7.53
G381,7/19/2012 4:46,7/19/2012,4:46,29.04,0.855,2.69,7.49
G381,7/19/2012 5:01,7/19/2012,5:01,29.01,0.856,2.51,7.47
G381,7/19/2012 5:16,7/19/2012,5:16,28.97,0.858,2.17,7.45
G381,7/19/2012 5:31,7/19/2012,5:31,28.94,0.862,1.88,7.42
G381,7/19/2012 5:46,7/19/2012,5:46,28.91,0.861,1.02,7.42
G381,7/19/2012 6:01,7/19/2012,6:01,28.86,0.865,1.16,7.41
G381,7/19/2012 6:16,7/19/2012,6:16,28.78,0.865,1.09,7.44
G381,7/19/2012 6:31,7/19/2012,6:31,28.75,0.866,1.09,7.42
G381,7/19/2012 6:46,7/19/2012,6:46,28.71,0.868,0.65,7.41
G381,7/19/2012 7:01,7/19/2012,7:01,28.66,0.869,0.67,7.42
G381,7/19/2012 7:16,7/19/2012,7:16,28.59,0.871,0.84,7.43
G381,7/19/2012 7:31,7/19/2012,7:31,28.58,0.873,0.65,7.42
G381,7/19/2012 7:46,7/19/2012,7:46,28.56,0.874,0.69,7.42
G381,7/19/2012 8:01,7/19/2012,8:01,28.56,0.875,0.93,7.42
G381,7/19/2012 8:16,7/19/2012,8:16,28.58,0.875,1.07,7.43
G381,7/19/2012 8:31,7/19/2012,8:31,28.61,0.876,1.39,7.43
G381,7/19/2012 8:46,7/19/2012,8:46,28.67,0.876,1.41,7.43
G381,7/19/2012 9:01,7/19/2012,9:01,28.73,0.876,1.88,7.44
G381,7/19/2012 9:16,7/19/2012,9:16,28.9,0.872,3.06,7.46
G381,7/19/2012 9:31,7/19/2012,9:31,28.99,0.87,4.79,7.49
G381,7/19/2012 9:46,7/19/2012,9:46,29.1,0.865,5.67,7.52
G381,7/19/2012 10:01,7/19/2012,10:01,29.27,0.856,7.28,7.58
G381,7/19/2012 10:16,7/19/2012,10:16,29.5,0.851,9.02,7.62
G381,7/19/2012 10:31,7/19/2012,10:31,29.68,0.848,9.38,7.66
G381,7/19/2012 10:46,7/19/2012,10:46,29.9,0.846,10.38,7.7
G381,7/19/2012 11:01,7/19/2012,11:01,30.17,0.844,11.41,7.75
G381,7/19/2012 11:16,7/19/2012,11:16,30.43,0.841,12.64,7.81
G381,7/19/2012 11:31,7/19/2012,11:31,26.43,0.019,9.13,7.85
G381,7/30/2012 15:01,7/30/2012,3:01,34.54,0.767,14.2,8.66
G381,7/30/2012 15:16,7/30/2012,3:16,34.71,0.767,13.82,8.64
G381,7/30/2012 15:31,7/30/2012,3:31,34.83,0.767,13.59,8.61
G381,7/30/2012 15:46,7/30/2012,3:46,34.96,0.768,13.66,8.62
G381,7/30/2012 16:01,7/30/2012,4:01,35.04,0.77,13.78,8.64
G381,7/30/2012 16:16,7/30/2012,4:16,35.13,0.772,13.98,8.64
G381,7/30/2012 16:31,7/30/2012,4:31,35.17,0.772,13.7,8.64
G381,7/30/2012 16:46,7/30/2012,4:46,35.08,0.769,13.5,8.63
G381,7/30/2012 17:01,7/30/2012,5:01,35.26,0.761,13.3,8.66
G381,7/30/2012 17:16,7/30/2012,5:16,35.29,0.738,13.4,8.75
G381,7/30/2012 17:31,7/30/2012,5:31,35.14,0.716,13.78,9.19
G381,7/30/2012 17:46,7/30/2012,5:46,34.9,0.709,13.63,9.23
G381,7/30/2012 18:01,7/30/2012,6:01,34.59,0.701,13.97,9.28
G381,7/30/2012 18:16,7/30/2012,6:16,34.29,0.699,13.82,9.29
G381,7/30/2012 18:31,7/30/2012,6:31,33.85,0.697,13.39,9.26
G381,7/30/2012 18:46,7/30/2012,6:46,33.56,0.698,12.84,9.2
G381,7/30/2012 19:01,7/30/2012,7:01,33.22,0.702,12.27,9.1
G381,7/30/2012 19:16,7/30/2012,7:16,32.83,0.708,11.43,8.98
G381,7/30/2012 19:31,7/30/2012,7:31,32.45,0.717,10.35,8.87
G381,7/30/2012 19:46,7/30/2012,7:46,32.16,0.724,9.36,8.76
G381,7/30/2012 20:01,7/30/2012,8:01,31.91,0.727,8.21,8.69
G381,7/30/2012 20:16,7/30/2012,8:16,31.82,0.727,7.44,8.64
G381,7/30/2012 20:31,7/30/2012,8:31,31.58,0.729,6.79,8.57
G381,7/30/2012 20:46,7/30/2012,8:46,31.38,0.734,6.32,8.53
G381,7/30/2012 21:01,7/30/2012,9:01,31.19,0.737,5.73,8.48
G381,7/30/2012 21:16,7/30/2012,9:16,31.02,0.741,4.98,8.41
G381,7/30/2012 21:31,7/30/2012,9:31,30.84,0.743,4.12,8.34
G381,7/30/2012 21:46,7/30/2012,9:46,30.69,0.746,3.68,8.28
G381,7/30/2012 22:01,7/30/2012,10:01,30.51,0.749,2.97,8.21
G381,7/30/2012 22:16,7/30/2012,10:16,30.4,0.751,2.32,8.14
G381,7/30/2012 22:31,7/30/2012,10:31,30.31,0.754,1.94,8.09
G381,7/30/2012 22:46,7/30/2012,10:46,30.15,0.757,1.33,8.02
G381,7/30/2012 23:01,7/30/2012,11:01,30.19,0.763,0.8,7.89
G381,7/30/2012 23:16,7/30/2012,11:16,30.08,0.768,0.49,7.86
G381,7/30/2012 23:31,7/30/2012,11:31,29.94,0.773,0.36,7.83
G381,7/30/2012 23:46,7/30/2012,11:46,29.81,0.78,0.36,7.78
G381,7/31/2012 0:01,7/31/2012,12:01,29.6,0.787,0.54,7.76
G381,7/31/2012 0:16,7/31/2012,12:16,29.42,0.794,0.49,7.73
G381,7/31/2012 0:31,7/31/2012,12:31,29.23,0.799,0.29,7.7
G381,7/31/2012 0:46,7/31/2012,12:46,29.01,0.802,0.29,7.69
G381,7/31/2012 1:01,7/31/2012,1:01,28.88,0.805,0.28,7.67
G381,7/31/2012 1:16,7/31/2012,1:16,28.78,0.808,0.27,7.67
G381,7/31/2012 1:31,7/31/2012,1:31,28.62,0.81,0.24,7.65
G381,7/31/2012 1:46,7/31/2012,1:46,28.51,0.812,0.23,7.65
G381,7/31/2012 2:01,7/31/2012,2:01,28.46,0.814,0.22,7.64
G381,7/31/2012 2:16,7/31/2012,2:16,28.38,0.817,0.21,7.63
G381,7/31/2012 2:31,7/31/2012,2:31,28.23,0.819,0.22,7.63
G381,7/31/2012 2:46,7/31/2012,2:46,28.14,0.822,0.22,7.61
G381,7/31/2012 3:01,7/31/2012,3:01,28.14,0.824,0.22,7.59
G381,7/31/2012 3:16,7/31/2012,3:16,28.02,0.827,0.22,7.59
G381,7/31/2012 3:31,7/31/2012,3:31,27.93,0.83,0.2,7.58
G381,7/31/2012 3:46,7/31/2012,3:46,27.84,0.833,0.24,7.58
G381,7/31/2012 4:01,7/31/2012,4:01,27.61,0.837,0.38,7.58
G381,7/31/2012 4:16,7/31/2012,4:16,27.57,0.839,0.34,7.56
G381,7/31/2012 4:31,7/31/2012,4:31,27.51,0.841,0.2,7.56
G381,7/31/2012 4:46,7/31/2012,4:46,27.44,0.843,0.22,7.54
G381,7/31/2012 5:01,7/31/2012,5:01,27.37,0.846,0.19,7.52
G381,7/31/2012 5:16,7/31/2012,5:16,27.3,0.848,0.18,7.54
G381,7/31/2012 5:31,7/31/2012,5:31,27.27,0.85,0.18,7.51
G381,7/31/2012 5:46,7/31/2012,5:46,27.19,0.852,0.19,7.51
G381,7/31/2012 6:01,7/31/2012,6:01,27.19,0.854,0.18,7.48
G381,7/31/2012 6:16,7/31/2012,6:16,27.08,0.856,0.2,7.51
G381,7/31/2012 6:31,7/31/2012,6:31,27.02,0.856,0.19,7.51
G381,7/31/2012 6:46,7/31/2012,6:46,26.97,0.858,0.19,7.5
G381,7/31/2012 7:01,7/31/2012,7:01,26.9,0.86,0.18,7.49
G381,7/31/2012 7:16,7/31/2012,7:16,26.88,0.86,0.2,7.5
G381,7/31/2012 7:31,7/31/2012,7:31,26.87,0.861,0.19,7.5
G381,7/31/2012 7:46,7/31/2012,7:46,26.88,0.861,0.19,7.52
G381,7/31/2012 8:01,7/31/2012,8:01,26.92,0.861,0.25,7.53
G381,7/31/2012 8:16,7/31/2012,8:16,27,0.86,0.47,7.53
G381,7/31/2012 8:31,7/31/2012,8:31,27.13,0.86,0.47,7.56
G381,7/31/2012 8:46,7/31/2012,8:46,27.25,0.859,0.75,7.56
G381,7/31/2012 9:01,7/31/2012,9:01,27.36,0.86,0.82,7.56
G381,7/31/2012 9:16,7/31/2012,9:16,27.53,0.856,0.71,7.55
G381,7/31/2012 9:31,7/31/2012,9:31,27.82,0.85,0.8,7.65
G381,7/31/2012 9:46,7/31/2012,9:46,28.14,0.845,1.96,7.71
G381,7/31/2012 10:01,7/31/2012,10:01,28.45,0.841,3.38,7.82
G381,7/31/2012 10:16,7/31/2012,10:16,28.8,0.836,5.48,7.93
G381,7/31/2012 10:31,7/31/2012,10:31,28.92,0.835,5.66,7.94
G381,7/31/2012 10:46,7/31/2012,10:46,29.24,0.828,5.58,7.98
G381,7/31/2012 11:01,7/31/2012,11:01,29.62,0.822,6.67,8.1
G381,7/31/2012 11:16,7/31/2012,11:16,29.97,0.817,8.65,8.18
G381,7/31/2012 11:31,7/31/2012,11:31,30.34,0.812,9.69,8.23
G381,7/31/2012 11:46,7/31/2012,11:46,30.66,0.807,9.58,8.3
G381,7/31/2012 12:01,7/31/2012,12:01,30.83,0.806,10.94,8.34
G381,7/31/2012 12:16,7/31/2012,12:16,31.15,0.802,11.5,8.4
G381,7/31/2012 12:31,7/31/2012,12:31,31.27,0.802,12.33,8.39
G381,7/31/2012 12:46,7/31/2012,12:46,31.65,0.796,12.81,8.46
G381,7/31/2012 13:01,7/31/2012,1:01,31.74,0.797,13.92,8.44
G381,7/31/2012 13:16,7/31/2012,1:16,31.74,0.8,12,8.41
G381,7/31/2012 13:31,7/31/2012,1:31,31.79,0.801,12.86,8.43
G381,7/31/2012 13:46,7/31/2012,1:46,31.76,0.804,13.7,8.42
G381,7/31/2012 14:01,7/31/2012,2:01,32.09,0.802,14.02,8.46
G381,7/31/2012 14:16,7/31/2012,2:16,32.23,0.802,14.32,8.45
G381,7/31/2012 14:31,7/31/2012,2:31,32.44,0.801,14.45,8.48
G381,7/31/2012 14:46,7/31/2012,2:46,32.57,0.802,14.55,8.47
G381,7/31/2012 15:01,7/31/2012,3:01,32.76,0.803,13.61,8.45
G381,7/31/2012 15:16,7/31/2012,3:16,32.83,0.804,14.51,8.45
G381,7/31/2012 15:31,7/31/2012,3:31,33.08,0.802,14.72,8.46
G381,7/31/2012 15:46,7/31/2012,3:46,33.46,0.797,14.62,8.49
G381,7/31/2012 16:01,7/31/2012,4:01,33.56,0.799,14.11,8.49
G381,7/31/2012 16:16,7/31/2012,4:16,33.68,0.799,14.54,8.49
G381,7/31/2012 16:31,7/31/2012,4:31,33.75,0.798,14.41,8.49
G381,7/31/2012 16:46,7/31/2012,4:46,34.01,0.791,14.08,8.54
G381,7/31/2012 17:01,7/31/2012,5:01,34.07,0.788,15.19,8.53
G381,7/31/2012 17:16,7/31/2012,5:16,34.13,0.784,15.12,8.53
G381,7/31/2012 17:31,7/31/2012,5:31,34.1,0.782,15.02,8.53
G381,7/31/2012 17:46,7/31/2012,5:46,34.3,0.773,15.26,8.56
G381,7/31/2012 18:01,7/31/2012,6:01,34.24,0.767,14.44,8.61
G381,7/31/2012 18:16,7/31/2012,6:16,34.21,0.759,13.3,8.94
G381,7/31/2012 18:31,7/31/2012,6:31,34.05,0.743,15.79,9.1
G381,7/31/2012 18:46,7/31/2012,6:46,33.9,0.732,17.45,9.18
G381,7/31/2012 19:01,7/31/2012,7:01,33.75,0.728,17.33,9.24
G381,7/31/2012 19:16,7/31/2012,7:16,33.64,0.724,16.87,9.24
G381,7/31/2012 19:31,7/31/2012,7:31,33.38,0.724,15.78,9.17
G381,7/31/2012 19:46,7/31/2012,7:46,33.12,0.726,14.57,9.09
G381,7/31/2012 20:01,7/31/2012,8:01,32.83,0.727,13.46,9
G381,7/31/2012 20:16,7/31/2012,8:16,32.55,0.731,12.44,8.9
G381,7/31/2012 20:31,7/31/2012,8:31,32.32,0.735,11.33,8.82
G381,7/31/2012 20:46,7/31/2012,8:46,32.08,0.741,9.99,8.69
G381,7/31/2012 21:01,7/31/2012,9:01,31.86,0.746,8.87,8.58
G381,7/31/2012 21:16,7/31/2012,9:16,31.59,0.752,7.86,8.46
G381,7/31/2012 21:31,7/31/2012,9:31,31.35,0.757,6.92,8.36
G381,7/31/2012 21:46,7/31/2012,9:46,31.14,0.762,6.06,8.23
G381,7/31/2012 22:01,7/31/2012,10:01,30.95,0.767,5.34,8.14
G381,7/31/2012 22:16,7/31/2012,10:16,30.88,0.769,4.62,8.03
G381,7/31/2012 22:31,7/31/2012,10:31,30.76,0.775,3.56,7.95
G381,7/31/2012 22:46,7/31/2012,10:46,30.57,0.779,2.99,7.84
G381,7/31/2012 23:01,7/31/2012,11:01,30.52,0.784,2.2,7.82
G381,7/31/2012 23:16,7/31/2012,11:16,30.36,0.789,1.55,7.78
G381,7/31/2012 23:31,7/31/2012,11:31,30.21,0.792,1,7.74
G381,7/31/2012 23:46,7/31/2012,11:46,30.05,0.793,0.66,7.7
G381,8/1/2012 0:01,8/1/2012,12:01,29.92,0.797,0.41,7.68
G381,8/1/2012 0:16,8/1/2012,12:16,29.84,0.8,0.35,7.66
G381,8/1/2012 0:31,8/1/2012,12:31,29.68,0.805,0.33,7.63
G381,8/1/2012 0:46,8/1/2012,12:46,29.58,0.807,0.29,7.66
G381,8/1/2012 1:01,8/1/2012,1:01,29.49,0.807,0.27,7.68
G381,8/1/2012 1:16,8/1/2012,1:16,29.38,0.811,0.27,7.64
G381,8/1/2012 1:31,8/1/2012,1:31,29.23,0.813,0.32,7.65
G381,8/1/2012 1:46,8/1/2012,1:46,29.15,0.815,0.33,7.64
G381,8/1/2012 2:01,8/1/2012,2:01,29.05,0.819,0.23,7.59
G381,8/1/2012 2:16,8/1/2012,2:16,28.94,0.821,0.21,7.62
G381,8/1/2012 2:31,8/1/2012,2:31,28.82,0.822,0.22,7.63
G381,8/1/2012 2:46,8/1/2012,2:46,28.72,0.824,0.21,7.63
G381,8/1/2012 3:01,8/1/2012,3:01,28.61,0.826,0.2,7.62
