"Time Series Data"
"DBKEY","STATION","TYPE","UNITS","FQ","STAT","STRATA","OPNUM","RCDR","AGENCY","START","END","CNTY","LAT","LONG","SEC","TWP","RNG","ALTERNATE ID"
"IY948","S7_E","EVAP","Inches","BK","INST","0","","APAN","WMD","1989","2020","PAL","262007","803214","22","47","38","EVP99",""
"20-MAR-2013 08:00:00","EVP99","IY948",".11","","QA'ed"
"25-MAR-2013 08:00:00","EVP99","IY948",".97","A","QA'ed"
"26-MAR-2013 08:00:00","EVP99","IY948",".35","","QA'ed"
"01-APR-2013 08:00:00","EVP99","IY948",".85","A","QA'ed"
"02-APR-2013 08:00:00","EVP99","IY948",".25","","QA'ed"
"03-APR-2013 08:00:00","EVP99","IY948",".21","","QA'ed"
"04-APR-2013 08:00:00","EVP99","IY948",".27","","QA'ed"
"05-APR-2013 08:00:00","EVP99","IY948",".28","","QA'ed"
"08-APR-2013 08:00:00","EVP99","IY948",".42","A","QA'ed"
"09-APR-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
"10-APR-2013 08:00:00","EVP99","IY948",".17","","QA'ed"
"11-APR-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
"15-APR-2013 08:00:00","EVP99","IY948",".90","A","QA'ed"
"16-APR-2013 08:00:00","EVP99","IY948",".25","","QA'ed"
"17-APR-2013 08:00:06","EVP99","IY948",".20","","QA'ed"
"18-APR-2013 08:00:00","EVP99","IY948",".21","","QA'ed"
"22-APR-2013 08:00:00","EVP99","IY948",".86","A","QA'ed"
"23-APR-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"24-APR-2013 08:00:00","EVP99","IY948",".23","","QA'ed"
"25-APR-2013 08:00:00","EVP99","IY948",".24","","QA'ed"
"29-APR-2013 08:00:00","EVP99","IY948","1.11","A","QA'ed"
"01-MAY-2013 08:00:00","EVP99","IY948",".14","","QA'ed"
"02-MAY-2013 08:00:00","EVP99","IY948",".20","","QA'ed"
"03-MAY-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"06-MAY-2013 08:00:00","EVP99","IY948",".74","A","QA'ed"
"07-MAY-2013 08:00:00","EVP99","IY948",".25","","QA'ed"
"08-MAY-2013 08:00:00","EVP99","IY948",".29","","QA'ed"
"09-MAY-2013 08:00:00","EVP99","IY948",".30","","QA'ed"
"13-MAY-2013 08:00:00","EVP99","IY948",".79","A","QA'ed"
"14-MAY-2013 08:00:00","EVP99","IY948",".12","","QA'ed"
"15-MAY-2013 08:00:00","EVP99","IY948",".41","","QA'ed"
"16-MAY-2013 08:00:00","EVP99","IY948",".31","","QA'ed"
"17-MAY-2013 08:00:00","EVP99","IY948",".23","","QA'ed"
"20-MAY-2013 08:00:00","EVP99","IY948",".76","A","QA'ed"
"21-MAY-2013 08:00:00","EVP99","IY948",".09","","QA'ed"
"22-MAY-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
"23-MAY-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"25-MAY-2013 08:00:00","EVP99","IY948",".53","","QA'ed"
"26-MAY-2013 08:00:00","EVP99","IY948",".23","","QA'ed"
"28-MAY-2013 08:00:00","EVP99","IY948",".55","A","QA'ed"
"03-JUN-2013 08:00:00","EVP99","IY948",".80","A","QA'ed"
"04-JUN-2013 08:00:00","EVP99","IY948",".20","","QA'ed"
"05-JUN-2013 08:00:00","EVP99","IY948",".09","","QA'ed"
"06-JUN-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"07-JUN-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"08-JUN-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"09-JUN-2013 08:00:00","EVP99","IY948",".26","","QA'ed"
"10-JUN-2013 08:00:00","EVP99","IY948",".23","","QA'ed"
"11-JUN-2013 08:00:00","EVP99","IY948",".27","","QA'ed"
"12-JUN-2013 08:00:00","EVP99","IY948",".19","","QA'ed"
"13-JUN-2013 08:00:00","EVP99","IY948",".26","","QA'ed"
"14-JUN-2013 08:00:00","EVP99","IY948",".08","","QA'ed"
"15-JUN-2013 08:00:07","EVP99","IY948",".29","","QA'ed"
"16-JUN-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
"17-JUN-2013 08:00:00","EVP99","IY948",".27","","QA'ed"
"18-JUN-2013 08:00:00","EVP99","IY948",".34","","QA'ed"
"19-JUN-2013 08:00:00","EVP99","IY948",".28","","QA'ed"
"20-JUN-2013 08:00:00","EVP99","IY948",".21","","QA'ed"
"21-JUN-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
"22-JUN-2013 08:00:00","EVP99","IY948",".31","","QA'ed"
"23-JUN-2013 08:00:00","EVP99","IY948",".32","","QA'ed"
"24-JUN-2013 08:00:00","EVP99","IY948",".25","","QA'ed"
"25-JUN-2013 08:00:00","EVP99","IY948",".29","","QA'ed"
"26-JUN-2013 08:00:00","EVP99","IY948",".24","","QA'ed"
"27-JUN-2013 08:00:00","EVP99","IY948",".17","","QA'ed"
"28-JUN-2013 08:00:00","EVP99","IY948",".29","","QA'ed"
"29-JUN-2013 08:00:00","EVP99","IY948",".44","","QA'ed"
"30-JUN-2013 08:00:00","EVP99","IY948",".42","","QA'ed"
"01-JUL-2013 08:00:00","EVP99","IY948",".18","","QA'ed"
"02-JUL-2013 08:00:00","EVP99","IY948",".30","","QA'ed"
"03-JUL-2013 08:00:00","EVP99","IY948",".17","","QA'ed"
"04-JUL-2013 08:00:00","EVP99","IY948",".50","","QA'ed"
"05-JUL-2013 08:00:00","EVP99","IY948",".32","","QA'ed"
"06-JUL-2013 08:00:00","EVP99","IY948",".21","","QA'ed"
"07-JUL-2013 08:00:00","EVP99","IY948",".27","","QA'ed"
"08-JUL-2013 08:00:00","EVP99","IY948",".32","","QA'ed"
"09-JUL-2013 08:00:00","EVP99","IY948",".27","","QA'ed"
"10-JUL-2013 08:00:00","EVP99","IY948",".26","","QA'ed"
"11-JUL-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"12-JUL-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"13-JUL-2013 08:00:00","EVP99","IY948",".18","","QA'ed"
"14-JUL-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"15-JUL-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"16-JUL-2013 08:00:00","EVP99","IY948",".15","","QA'ed"
"17-JUL-2013 08:00:00","EVP99","IY948",".14","","QA'ed"
"18-JUL-2013 08:00:00","EVP99","IY948",".26","","QA'ed"
"19-JUL-2013 08:00:00","EVP99","IY948",".49","","QA'ed"
"20-JUL-2013 08:00:00","EVP99","IY948",".13","","QA'ed"
"21-JUL-2013 08:00:00","EVP99","IY948",".16","","QA'ed"
"22-JUL-2013 08:00:00","EVP99","IY948",".21","","QA'ed"
"23-JUL-2013 08:00:00","EVP99","IY948",".26","","QA'ed"
"24-JUL-2013 08:00:00","EVP99","IY948",".32","","QA'ed"
"25-JUL-2013 08:00:00","EVP99","IY948",".33","","QA'ed"
"26-JUL-2013 08:00:00","EVP99","IY948",".26","","QA'ed"
"27-JUL-2013 08:00:00","EVP99","IY948",".24","","QA'ed"
"28-JUL-2013 08:00:00","EVP99","IY948",".12","","QA'ed"
"29-JUL-2013 08:00:00","EVP99","IY948",".16","","QA'ed"
"30-JUL-2013 08:00:00","EVP99","IY948",".16","","QA'ed"
"31-JUL-2013 08:00:00","EVP99","IY948",".19","","QA'ed"
"31-JUL-2013 08:05:00","EVP99","IY948","0","","QA'ed"
"01-AUG-2013 08:00:00","EVP99","IY948",".30","","QA'ed"
"02-AUG-2013 08:00:00","EVP99","IY948",".33","","QA'ed"
"03-AUG-2013 08:00:00","EVP99","IY948",".17","","QA'ed"
"04-AUG-2013 08:00:00","EVP99","IY948",".08","","QA'ed"
"05-AUG-2013 08:00:00","EVP99","IY948",".21","","QA'ed"
"06-AUG-2013 08:00:00","EVP99","IY948",".18","","QA'ed"
"07-AUG-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"08-AUG-2013 08:00:00","EVP99","IY948",".16","","QA'ed"
"09-AUG-2013 08:00:00","EVP99","IY948",".30","","QA'ed"
"10-AUG-2013 08:00:00","EVP99","IY948",".11","","QA'ed"
"11-AUG-2013 08:00:00","EVP99","IY948",".30","","QA'ed"
"12-AUG-2013 08:00:00","EVP99","IY948",".26","","QA'ed"
"13-AUG-2013 08:00:00","EVP99","IY948",".27","","QA'ed"
"14-AUG-2013 08:00:00","EVP99","IY948",".31","","QA'ed"
"15-AUG-2013 08:00:00","EVP99","IY948",".19","","QA'ed"
"16-AUG-2013 08:00:00","EVP99","IY948",".08","","QA'ed"
"17-AUG-2013 08:00:00","EVP99","IY948",".27","","QA'ed"
"18-AUG-2013 08:00:00","EVP99","IY948",".31","","QA'ed"
"19-AUG-2013 08:00:00","EVP99","IY948",".27","","QA'ed"
"20-AUG-2013 08:00:00","EVP99","IY948",".27","","QA'ed"
"21-AUG-2013 08:00:00","EVP99","IY948",".28","","QA'ed"
"22-AUG-2013 08:00:00","EVP99","IY948",".20","","QA'ed"
"23-AUG-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"24-AUG-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"25-AUG-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"26-AUG-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"27-AUG-2013 08:00:00","EVP99","IY948",".15","","QA'ed"
"28-AUG-2013 08:00:00","EVP99","IY948",".15","","QA'ed"
"29-AUG-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
"30-AUG-2013 08:00:00","EVP99","IY948",".27","","QA'ed"
"31-AUG-2013 08:00:00","EVP99","IY948",".24","","QA'ed"
"31-AUG-2013 08:05:00","EVP99","IY948","0","","QA'ed"
"01-SEP-2013 08:00:00","EVP99","IY948",".22","","QA'ed"
"02-SEP-2013 08:00:00","EVP99","IY948",".13","","QA'ed"
"03-SEP-2013 08:00:00","EVP99","IY948",".36","","QA'ed"
"04-SEP-2013 08:00:00","EVP99","IY948",".16","","QA'ed"
"05-SEP-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"06-SEP-2013 08:00:00","EVP99","IY948",".20","","QA'ed"
"07-SEP-2013 08:00:00","EVP99","IY948",".24","","QA'ed"
"08-SEP-2013 08:00:00","EVP99","IY948",".20","","QA'ed"
"09-SEP-2013 08:00:00","EVP99","IY948",".14","","QA'ed"
