"Station","Date","TRP","TPO4","Month","Day","Time","Year","Hour","Minute","Flowway","Flowpath Region","RANK","TRP Rank","PERCENT_RANK","Scaled_Value","24_hour_mean","TRP Daily Mean","Diff_24_hour_mean","TRP Diff from daily mean","Percent difference from daily mean"
"G384",2017-06-24,86,NA,"Jun",24,11,2017,11,0,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,84.75,NA,1.25,NA
"G384",2017-06-24,90,NA,"Jun",24,14,2017,14,0,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,84.75,NA,5.25,NA
"G384",2017-06-24,83,NA,"Jun",24,17,2017,17,0,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,84.75,NA,-1.75,NA
"G384",2017-06-24,84,NA,"Jun",24,20,2017,20,0,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,84.75,NA,-0.75,NA
"G384",2017-06-24,88,NA,"Jun",24,23,2017,23,0,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,84.75,NA,3.25,NA
"G384",2017-06-25,92,NA,"Jun",25,2,2017,2,0,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,96.875,NA,-4.875,NA
"G384",2017-06-25,103,NA,"Jun",25,5,2017,5,0,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,96.875,NA,6.125,NA
"G384",2017-06-25,106,NA,"Jun",25,8,2017,8,0,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,96.875,NA,9.125,NA
"G384",2017-06-25,103,NA,"Jun",25,11,2017,11,0,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,96.875,NA,6.125,NA
"G384",2017-06-25,95,NA,"Jun",25,14,2017,14,0,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,96.875,NA,-1.875,NA
"G384",2017-06-25,91,NA,"Jun",25,17,2017,17,0,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,96.875,NA,-5.875,NA
"G384",2017-06-25,90,NA,"Jun",25,20,2017,20,0,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,96.875,NA,-6.875,NA
"G384",2017-06-25,95,NA,"Jun",25,23,2017,23,0,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,96.875,NA,-1.875,NA
"G384",2017-06-26,101,NA,"Jun",26,2,2017,2,0,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,99,NA,2,NA
"G384",2017-06-26,104,NA,"Jun",26,5,2017,5,0,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,99,NA,5,NA
"G384",2017-06-26,111,NA,"Jun",26,8,2017,8,0,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,99,NA,12,NA
"G384",2017-06-26,113,NA,"Jun",26,11,2017,11,0,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,99,NA,14,NA
"G384",2017-06-26,110,NA,"Jun",26,14,2017,14,0,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,99,NA,11,NA
"G384",2017-06-26,108,NA,"Jun",26,17,2017,17,0,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,99,NA,9,NA
"G384",2017-06-26,72,NA,"Jun",26,20,2017,20,0,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,99,NA,-27,NA
"G384",2017-06-26,73,NA,"Jun",26,23,2017,23,0,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,99,NA,-26,NA
"G384",2017-06-27,86,NA,"Jun",27,2,2017,2,0,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,97.625,NA,-11.625,NA
"G384",2017-06-27,95,NA,"Jun",27,5,2017,5,0,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,97.625,NA,-2.625,NA
"G384",2017-06-27,108,NA,"Jun",27,8,2017,8,0,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,97.625,NA,10.375,NA
"G384",2017-06-27,119,NA,"Jun",27,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,97.625,NA,21.375,NA
"G384",2017-06-27,100,NA,"Jun",27,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,97.625,NA,2.375,NA
"G384",2017-06-27,89,NA,"Jun",27,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,97.625,NA,-8.625,NA
"G384",2017-06-27,83,NA,"Jun",27,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,97.625,NA,-14.625,NA
"G384",2017-06-27,101,NA,"Jun",27,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,97.625,NA,3.375,NA
"G384",2017-06-28,96,NA,"Jun",28,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,92.125,NA,3.875,NA
"G384",2017-06-28,99,NA,"Jun",28,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,92.125,NA,6.875,NA
"G384",2017-06-28,102,NA,"Jun",28,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,92.125,NA,9.875,NA
"G384",2017-06-28,118,NA,"Jun",28,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,92.125,NA,25.875,NA
"G384",2017-06-28,104,NA,"Jun",28,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,92.125,NA,11.875,NA
"G384",2017-06-28,91,NA,"Jun",28,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,92.125,NA,-1.125,NA
"G384",2017-06-28,67,NA,"Jun",28,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,92.125,NA,-25.125,NA
"G384",2017-06-28,60,NA,"Jun",28,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,92.125,NA,-32.125,NA
"G384",2017-06-29,70,NA,"Jun",29,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,75.375,NA,-5.375,NA
"G384",2017-06-29,74,NA,"Jun",29,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,75.375,NA,-1.375,NA
"G384",2017-06-29,82,NA,"Jun",29,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,75.375,NA,6.625,NA
"G384",2017-06-29,94,NA,"Jun",29,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,75.375,NA,18.625,NA
"G384",2017-06-29,90,NA,"Jun",29,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,75.375,NA,14.625,NA
"G384",2017-06-29,82,NA,"Jun",29,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,75.375,NA,6.625,NA
"G384",2017-06-29,54,NA,"Jun",29,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,75.375,NA,-21.375,NA
"G384",2017-06-29,57,NA,"Jun",29,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,75.375,NA,-18.375,NA
"G384",2017-06-30,57,NA,"Jun",30,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,71,NA,-14,NA
"G384",2017-06-30,68,NA,"Jun",30,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,71,NA,-3,NA
"G384",2017-06-30,70,NA,"Jun",30,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,71,NA,-1,NA
"G384",2017-06-30,88,NA,"Jun",30,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,71,NA,17,NA
"G384",2017-06-30,89,NA,"Jun",30,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,71,NA,18,NA
"G384",2017-06-30,89,NA,"Jun",30,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,71,NA,18,NA
"G384",2017-06-30,54,NA,"Jun",30,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,71,NA,-17,NA
"G384",2017-06-30,53,NA,"Jun",30,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,71,NA,-18,NA
"G384",2017-07-01,56,NA,"Jul",1,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,66.5,NA,-10.5,NA
"G384",2017-07-01,60,NA,"Jul",1,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,66.5,NA,-6.5,NA
"G384",2017-07-01,68,NA,"Jul",1,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,66.5,NA,1.5,NA
"G384",2017-07-01,73,NA,"Jul",1,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,66.5,NA,6.5,NA
"G384",2017-07-01,77,NA,"Jul",1,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,66.5,NA,10.5,NA
"G384",2017-07-01,78,NA,"Jul",1,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,66.5,NA,11.5,NA
"G384",2017-07-01,62,NA,"Jul",1,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,66.5,NA,-4.5,NA
"G384",2017-07-01,58,NA,"Jul",1,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,66.5,NA,-8.5,NA
"G384",2017-07-02,62,NA,"Jul",2,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,65.25,NA,-3.25,NA
"G384",2017-07-02,63,NA,"Jul",2,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,65.25,NA,-2.25,NA
"G384",2017-07-02,65,NA,"Jul",2,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,65.25,NA,-0.25,NA
"G384",2017-07-02,72,NA,"Jul",2,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,65.25,NA,6.75,NA
"G384",2017-07-02,81,NA,"Jul",2,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,65.25,NA,15.75,NA
"G384",2017-07-02,79,NA,"Jul",2,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,65.25,NA,13.75,NA
"G384",2017-07-02,54,NA,"Jul",2,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,65.25,NA,-11.25,NA
"G384",2017-07-02,46,NA,"Jul",2,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,65.25,NA,-19.25,NA
"G384",2017-07-03,50,NA,"Jul",3,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,56.5,NA,-6.5,NA
"G384",2017-07-03,54,NA,"Jul",3,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,56.5,NA,-2.5,NA
"G384",2017-07-03,61,NA,"Jul",3,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,56.5,NA,4.5,NA
"G384",2017-07-03,62,NA,"Jul",3,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,56.5,NA,5.5,NA
"G384",2017-07-03,68,NA,"Jul",3,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,56.5,NA,11.5,NA
"G384",2017-07-03,62,NA,"Jul",3,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,56.5,NA,5.5,NA
"G384",2017-07-03,50,NA,"Jul",3,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,56.5,NA,-6.5,NA
"G384",2017-07-03,45,NA,"Jul",3,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,56.5,NA,-11.5,NA
"G384",2017-07-04,47,NA,"Jul",4,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,51.25,NA,-4.25,NA
"G384",2017-07-04,51,NA,"Jul",4,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,51.25,NA,-0.25,NA
"G384",2017-07-04,53,NA,"Jul",4,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,51.25,NA,1.75,NA
"G384",2017-07-04,55,NA,"Jul",4,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,51.25,NA,3.75,NA
"G384",2017-07-04,59,NA,"Jul",4,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,51.25,NA,7.75,NA
"G384",2017-07-04,50,NA,"Jul",4,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,51.25,NA,-1.25,NA
"G384",2017-07-04,48,NA,"Jul",4,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,51.25,NA,-3.25,NA
"G384",2017-07-04,47,NA,"Jul",4,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,51.25,NA,-4.25,NA
"G384",2017-07-05,49,NA,"Jul",5,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,50.125,NA,-1.125,NA
"G384",2017-07-05,50,NA,"Jul",5,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,50.125,NA,-0.125,NA
"G384",2017-07-05,55,NA,"Jul",5,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,50.125,NA,4.875,NA
"G384",2017-07-05,56,NA,"Jul",5,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,50.125,NA,5.875,NA
"G384",2017-07-05,55,NA,"Jul",5,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,50.125,NA,4.875,NA
"G384",2017-07-05,50,NA,"Jul",5,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,50.125,NA,-0.125,NA
"G384",2017-07-05,49,NA,"Jul",5,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,50.125,NA,-1.125,NA
"G384",2017-07-05,37,NA,"Jul",5,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,50.125,NA,-13.125,NA
"G384",2017-07-06,50,NA,"Jul",6,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,48.375,NA,1.625,NA
"G384",2017-07-06,50,NA,"Jul",6,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,48.375,NA,1.625,NA
"G384",2017-07-06,51,NA,"Jul",6,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,48.375,NA,2.625,NA
"G384",2017-07-06,48,NA,"Jul",6,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,48.375,NA,-0.375,NA
"G384",2017-07-06,49,NA,"Jul",6,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,48.375,NA,0.625,NA
"G384",2017-07-06,50,NA,"Jul",6,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,48.375,NA,1.625,NA
"G384",2017-07-06,43,NA,"Jul",6,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,48.375,NA,-5.375,NA
"G384",2017-07-06,46,NA,"Jul",6,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,48.375,NA,-2.375,NA
"G384",2017-07-07,49,NA,"Jul",7,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,48.625,NA,0.375,NA
"G384",2017-07-07,53,NA,"Jul",7,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,48.625,NA,4.375,NA
"G384",2017-07-07,54,NA,"Jul",7,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,48.625,NA,5.375,NA
"G384",2017-07-07,54,NA,"Jul",7,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,48.625,NA,5.375,NA
"G384",2017-07-07,51,NA,"Jul",7,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,48.625,NA,2.375,NA
"G384",2017-07-07,47,NA,"Jul",7,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,48.625,NA,-1.625,NA
"G384",2017-07-07,41,NA,"Jul",7,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,48.625,NA,-7.625,NA
"G384",2017-07-07,40,NA,"Jul",7,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,48.625,NA,-8.625,NA
"G384",2017-07-08,44,NA,"Jul",8,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,44.75,NA,-0.75,NA
"G384",2017-07-08,48,NA,"Jul",8,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,44.75,NA,3.25,NA
"G384",2017-07-08,48,NA,"Jul",8,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,44.75,NA,3.25,NA
"G384",2017-07-08,47,NA,"Jul",8,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,44.75,NA,2.25,NA
"G384",2017-07-08,46,NA,"Jul",8,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,44.75,NA,1.25,NA
"G384",2017-07-08,43,NA,"Jul",8,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,44.75,NA,-1.75,NA
"G384",2017-07-08,43,NA,"Jul",8,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,44.75,NA,-1.75,NA
"G384",2017-07-08,39,NA,"Jul",8,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,44.75,NA,-5.75,NA
"G384",2017-07-09,42,NA,"Jul",9,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,40.75,NA,1.25,NA
"G384",2017-07-09,42,NA,"Jul",9,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,40.75,NA,1.25,NA
"G384",2017-07-09,47,NA,"Jul",9,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,40.75,NA,6.25,NA
"G384",2017-07-09,54,NA,"Jul",9,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,40.75,NA,13.25,NA
"G384",2017-07-09,50,NA,"Jul",9,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,40.75,NA,9.25,NA
"G384",2017-07-09,39,NA,"Jul",9,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,40.75,NA,-1.75,NA
"G384",2017-07-09,28,NA,"Jul",9,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,40.75,NA,-12.75,NA
"G384",2017-07-09,24,NA,"Jul",9,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,40.75,NA,-16.75,NA
"G384",2017-07-10,27,NA,"Jul",10,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,30.375,NA,-3.375,NA
"G384",2017-07-10,33,NA,"Jul",10,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,30.375,NA,2.625,NA
"G384",2017-07-10,34,NA,"Jul",10,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,30.375,NA,3.625,NA
"G384",2017-07-10,38,NA,"Jul",10,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,30.375,NA,7.625,NA
"G384",2017-07-10,40,NA,"Jul",10,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,30.375,NA,9.625,NA
"G384",2017-07-10,31,NA,"Jul",10,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,30.375,NA,0.625,NA
"G384",2017-07-10,22,NA,"Jul",10,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,30.375,NA,-8.375,NA
"G384",2017-07-10,18,NA,"Jul",10,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,30.375,NA,-12.375,NA
"G384",2017-07-11,19,NA,"Jul",11,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,20.875,NA,-1.875,NA
"G384",2017-07-11,21,NA,"Jul",11,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,20.875,NA,0.125,NA
"G384",2017-07-11,25,NA,"Jul",11,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,20.875,NA,4.125,NA
"G384",2017-07-11,27,NA,"Jul",11,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,20.875,NA,6.125,NA
"G384",2017-07-11,25,NA,"Jul",11,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,20.875,NA,4.125,NA
"G384",2017-07-11,18,39,"Jul",11,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",1,3,1,NA,NA,20.875,NA,-2.875,NA
"G384",2017-07-11,16,NA,"Jul",11,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,20.875,NA,-4.875,NA
"G384",2017-07-11,16,NA,"Jul",11,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,20.875,NA,-4.875,NA
"G384",2017-07-12,17,NA,"Jul",12,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,20.75,NA,-3.75,NA
"G384",2017-07-12,18,NA,"Jul",12,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,20.75,NA,-2.75,NA
"G384",2017-07-12,20,NA,"Jul",12,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,20.75,NA,-0.75,NA
"G384",2017-07-12,20,NA,"Jul",12,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,20.75,NA,-0.75,NA
"G384",2017-07-12,16,NA,"Jul",12,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,20.75,NA,-4.75,NA
"G384",2017-07-12,22,NA,"Jul",12,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,20.75,NA,1.25,NA
"G384",2017-07-12,25,NA,"Jul",12,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,20.75,NA,4.25,NA
"G384",2017-07-12,28,NA,"Jul",12,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,20.75,NA,7.25,NA
"G384",2017-07-13,29,NA,"Jul",13,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,26.25,NA,2.75,NA
"G384",2017-07-13,29,NA,"Jul",13,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,26.25,NA,2.75,NA
"G384",2017-07-13,32,NA,"Jul",13,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,26.25,NA,5.75,NA
"G384",2017-07-13,32,NA,"Jul",13,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,26.25,NA,5.75,NA
"G384",2017-07-13,28,NA,"Jul",13,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,26.25,NA,1.75,NA
"G384",2017-07-13,22,NA,"Jul",13,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,26.25,NA,-4.25,NA
"G384",2017-07-13,20,NA,"Jul",13,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",NA,2,NA,NA,NA,26.25,NA,-6.25,NA
"G384",2017-07-13,18,NA,"Jul",13,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",NA,1,NA,NA,NA,26.25,NA,-8.25,NA
"G384",2017-07-14,21,NA,"Jul",14,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",NA,6,NA,NA,NA,17.625,NA,3.375,NA
"G384",2017-07-14,21,NA,"Jul",14,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",NA,7,NA,NA,NA,17.625,NA,3.375,NA
"G384",2017-07-14,22,NA,"Jul",14,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,17.625,NA,4.375,NA
"G384",2017-07-14,20,NA,"Jul",14,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",NA,5,NA,NA,NA,17.625,NA,2.375,NA
"G384",2017-07-14,19,NA,"Jul",14,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,17.625,NA,1.375,NA
"G384",2017-07-14,14,39,"Jul",14,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",3,3,1,NA,NA,17.625,NA,-3.625,NA
"G384",2017-07-14,11,31,"Jul",14,19.3333333333333,2017,19,20,"STA-3/4 Western","Midflow",1,1,0.333333333333333,NA,NA,17.625,NA,-6.625,NA
"G384",2017-07-14,13,32,"Jul",14,22.3333333333333,2017,22,20,"STA-3/4 Western","Midflow",2,2,0.666666666666667,NA,NA,17.625,NA,-4.625,NA
"G384",2017-07-15,14,30,"Jul",15,1.33333333333333,2017,1,20,"STA-3/4 Western","Midflow",1,1,0.25,NA,NA,20,NA,-6,NA
"G384",2017-07-15,20,39,"Jul",15,4.33333333333333,2017,4,20,"STA-3/4 Western","Midflow",2,5,1,NA,NA,20,NA,0,NA
"G384",2017-07-15,27,NA,"Jul",15,7.33333333333333,2017,7,20,"STA-3/4 Western","Midflow",NA,8,NA,NA,NA,20,NA,7,NA
"G384",2017-07-15,17,39,"Jul",15,10.3333333333333,2017,10,20,"STA-3/4 Western","Midflow",3,2,1,NA,NA,20,NA,-3,NA
"G384",2017-07-15,19,NA,"Jul",15,13.3333333333333,2017,13,20,"STA-3/4 Western","Midflow",NA,4,NA,NA,NA,20,NA,-1,NA
"G384",2017-07-15,18,NA,"Jul",15,16.3333333333333,2017,16,20,"STA-3/4 Western","Midflow",NA,3,NA,NA,NA,20,NA,-2,NA
